,customer_INN,provider_INN
1797,3158,3868
1798,3158,3868
1799,2000,2003
1800,2833,1870
1801,3077,3360
1802,3077,3360
1803,3077,3360
1804,3077,3360
1805,3077,3360
1806,3077,3360
1807,3077,3360
1808,3077,3360
1809,2833,2203
1810,3139,3347
1811,3139,3347
1812,1988,1985
1813,673,3539
1814,3305,3113
1815,3305,3113
1816,3158,3424
1817,3158,3424
1818,3158,3424
1819,3158,3424
1820,2253,2254
1821,3206,3319
1822,3206,3319
1823,2833,2203
1824,1698,3861
1825,2000,2003
1826,2875,2802
1827,1607,3172
1828,1607,3172
1829,1607,3172
1830,1607,3172
1831,1607,3172
1832,1607,3172
1833,1607,3172
1834,1607,3172
1835,1607,3172
1836,1607,3172
1837,1607,3172
1838,3386,3880
1839,3386,3880
1840,3386,3880
1841,3386,3880
1842,3386,3880
1843,3386,3880
1844,3386,3880
1845,3386,3880
1846,2833,2958
1847,1803,2960
1848,1988,1985
1849,1988,1985
1850,3158,3242
1851,3158,3242
1852,3158,3242
1853,3158,3242
1854,3158,3242
1855,3158,3242
1856,3158,3242
1857,3158,3242
1858,3158,3242
1859,3158,3242
1860,3158,3242
1861,3158,3242
1862,3158,3242
1863,3158,3242
1864,3158,3242
1865,3158,3242
1866,3158,3242
1867,3158,3242
1868,673,614
1869,3141,3347
1870,3141,3347
1871,2833,2835
1872,2833,2835
1873,889,899
1874,1698,1706
1875,673,3539
1876,2253,2254
1877,2253,2254
1878,2258,2254
1879,2258,2254
1880,2258,2254
1881,2258,2254
1882,1988,2126
1883,1988,2126
1884,1988,2126
1885,1988,2126
1886,1988,2126
1887,1988,2126
1888,1988,2126
1889,1988,2126
1890,1988,2126
1891,1988,2126
1892,1988,2126
1893,1988,2126
1894,1988,2126
1895,1988,2126
1896,1988,2126
1897,1988,2126
1898,1988,2126
1899,1988,2126
1900,1988,2126
1901,1988,2126
1902,1988,2126
1903,1988,2126
1904,1988,2126
1905,1988,2126
1906,1988,2126
1907,1988,2126
1908,1988,2126
1909,1988,2126
1910,1988,2126
1911,1988,2126
1912,1988,2126
1913,1988,2126
1914,1988,2126
1915,1988,2126
1916,1988,2126
1917,1988,2126
1918,1988,2126
1919,1988,2126
1920,1988,2126
1921,1988,2126
1922,1988,2126
1923,1988,2126
1924,1988,2126
1925,1988,2126
1926,1988,2126
1927,1988,2126
1928,1988,2126
1929,1988,2126
1930,1988,2126
1931,1988,2126
1932,1988,2126
1933,1988,2126
1934,1988,2126
1935,1988,2126
1936,1988,2126
1937,1988,2126
1938,1988,2126
1939,1988,2126
1940,1988,2126
1941,1988,2126
1942,1988,2126
1943,1988,2126
1944,1988,2126
1945,1988,2126
1946,1988,2126
1947,1988,2126
1948,1988,2126
1949,1988,2126
1950,1988,2126
1951,1988,2126
1952,1988,2126
1953,1988,2126
1954,1988,2126
1955,1988,2126
1956,1988,2126
1957,1988,2126
1958,1988,2126
1959,1988,2126
1960,1988,2126
1961,1988,2126
1962,1988,2126
1963,1988,2126
1964,1988,2126
1965,1988,2126
1966,1988,2126
1967,1988,2126
1968,1988,2126
1969,1988,2126
1970,1988,2126
1971,1988,2126
1972,1988,2126
1973,1988,2126
1974,1988,2126
1975,1988,2126
1976,1988,2126
1977,1988,2126
1978,1988,2126
1979,1988,2126
1980,1988,2126
1981,3416,3469
1982,1634,1638
1983,3158,3111
1984,3158,3111
1985,3158,3111
1986,3158,3111
1987,3158,3111
1988,3158,3111
1989,3158,3111
1990,3158,3111
1991,3158,3111
1992,3158,3111
1993,3158,3111
1994,3158,3111
1995,3158,3111
1996,3158,3111
1997,3158,3111
1998,3158,3111
1999,3158,3111
2000,3158,3111
2001,3158,3111
2002,3158,3111
2003,3158,3111
2004,3158,3111
2005,3158,3111
2006,3158,3111
2007,3158,3111
2008,3158,3111
2009,3158,3111
2010,3158,3111
2011,3158,3111
2012,292,207
2013,292,207
2014,292,207
2015,2833,3379
2016,1989,2982
2017,3084,3319
2018,3084,3319
2019,2833,2112
2020,2833,2203
2021,3103,1747
2022,3103,1747
2023,3103,1747
2024,2226,2245
2025,3139,3347
2026,3139,3347
2027,3292,3130
2028,3292,3130
2029,673,3539
2030,673,3539
2031,673,3539
2032,673,3539
2033,673,3539
2034,3158,3170
2035,3158,3170
2036,3158,3170
2037,78,79
2038,1987,1961
2039,2833,3176
2040,2253,2254
2041,3326,3118
2042,3326,3118
2043,3305,3113
2044,2833,2203
2045,3073,3873
2046,3073,3873
2047,3073,3873
2048,3073,3873
2049,3073,3873
2050,3368,2765
2051,3139,3319
2052,3141,3347
2053,3141,3347
2054,673,3539
2055,673,3539
2056,3326,3118
2057,3326,3118
2058,3326,3118
2059,3326,3118
2060,2833,3478
2061,1607,1612
2062,1607,1612
2063,2833,3417
2064,2833,3417
2065,2833,3417
2066,2727,2908
2067,2727,2908
2068,2727,2908
2069,2727,2908
2070,2727,2908
2071,3329,3118
2072,3329,3118
2073,3329,3118
2074,3329,3118
2075,3329,3118
2076,3329,3118
2077,3329,3118
2078,3329,3118
2079,3329,3118
2080,3329,3118
2081,3329,3118
2082,3329,3118
2083,673,679
2084,673,679
2085,673,679
2086,673,679
2087,3368,2765
2088,3368,2765
2089,3000,2702
2090,3000,2702
2091,3000,2702
2092,3000,2702
2093,3000,2702
2094,3000,2702
2095,3000,2702
2096,3000,2702
2097,3000,2702
2098,3000,2702
2099,3000,2702
2100,3000,2702
2101,3000,2702
2102,3000,2702
2103,3000,2702
2104,3000,2702
2105,3000,2702
2106,3000,2702
2107,3000,2702
2108,3000,2702
2109,3000,2702
2110,3000,2702
2111,3000,2702
2112,3000,2702
2113,3000,2702
2114,3000,2702
2115,3000,2702
2116,3000,2702
2117,3000,2702
2118,3000,2702
2119,3000,2702
2120,3000,2702
2121,3000,2702
2122,3000,2702
2123,3000,2702
2124,3000,2702
2125,3000,2702
2126,3000,2702
2127,3000,2702
2128,3000,2702
2129,3000,2702
2130,3000,2702
2131,3000,2702
2132,3000,2702
2133,3000,2702
2134,3000,2702
2135,3000,2702
2136,3000,2702
2137,3000,2702
2138,3000,2702
2139,3000,2702
2140,3000,2702
2141,3000,2702
2142,3000,2702
2143,3000,2702
2144,3000,2702
2145,3000,2702
2146,3000,2702
2147,3000,2702
2148,3000,2702
2149,3000,2702
2150,3000,2702
2151,3000,2702
2152,3000,2702
2153,3000,2702
2154,3000,2702
2155,3000,2702
2156,3000,2702
2157,3000,2702
2158,3000,2702
2159,3000,2702
2160,3000,2702
2161,3000,2702
2162,3000,2702
2163,3000,2702
2164,3000,2702
2165,3000,2702
2166,3000,2702
2167,3000,2702
2168,3000,2702
2169,3000,2702
2170,3000,2702
2171,3000,2702
2172,3000,2702
2173,3000,2702
2174,3000,2702
2175,3000,2702
2176,3000,2702
2177,3000,2702
2178,3000,2702
2179,3000,2702
2180,3000,2702
2181,3000,2702
2182,3000,2702
2183,3000,2702
2184,3000,2702
2185,3000,2702
2186,3000,2702
2187,3000,2702
2188,3000,2702
2189,3000,2702
2190,3000,2702
2191,3000,2702
2192,3000,2702
2193,3000,2702
2194,3000,2702
2195,3000,2702
2196,3000,2702
2197,3000,2702
2198,3000,2702
2199,3000,2702
2200,3000,2702
2201,3000,2702
2202,3000,2702
2203,3000,2702
2204,3000,2702
2205,3000,2702
2206,3000,2702
2207,3000,2702
2208,3000,2702
2209,3000,2702
2210,3000,2702
2211,3000,2702
2212,3000,2702
2213,3000,2702
2214,3000,2702
2215,3000,2702
2216,3000,2702
2217,3000,2702
2218,3000,2702
2219,3000,2702
2220,3000,2702
2221,3000,2702
2222,3000,2702
2223,3000,2702
2224,3000,2702
2225,3000,2702
2226,3000,2702
2227,3000,2702
2228,3000,2702
2229,3000,2702
2230,3000,2702
2231,3000,2702
2232,3000,2702
2233,3000,2702
2234,3000,2702
2235,3000,2702
2236,3000,2702
2237,3000,2702
2238,3000,2702
2239,3000,2702
2240,3000,2702
2241,3000,2702
2242,3000,2702
2243,3000,2702
2244,3000,2702
2245,3000,2702
2246,3000,2702
2247,3000,2702
2248,3000,2702
2249,3000,2702
2250,3000,2702
2251,3000,2702
2252,3000,2702
2253,3000,2702
2254,3000,2702
2255,3000,2702
2256,3000,2702
2257,3000,2702
2258,3000,2702
2259,3000,2702
2260,3000,2702
2261,3000,2702
2262,3000,2702
2263,3000,2702
2264,3000,2702
2265,3000,2702
2266,3000,2702
2267,3000,2702
2268,3000,2702
2269,3000,2702
2270,3000,2702
2271,3000,2702
2272,3000,2702
2273,3000,2702
2274,3000,2702
2275,3000,2702
2276,3000,2702
2277,3000,2702
2278,3000,2702
2279,3000,2702
2280,3000,2702
2281,3000,2702
2282,3000,2702
2283,3000,2702
2284,3000,2702
2285,3000,2702
2286,3000,2702
2287,3000,2702
2288,3000,2702
2289,3000,2702
2290,3000,2702
2291,3000,2702
2292,3000,2702
2293,3000,2702
2294,3000,2702
2295,3000,2702
2296,3000,2702
2297,3000,2702
2298,3000,2702
2299,3000,2702
2300,3000,2702
2301,3000,2702
2302,3000,2702
2303,3000,2702
2304,3000,2702
2305,3000,2702
2306,3163,3319
2307,3163,3319
2308,2833,3379
2309,2253,2254
2310,2253,2254
2311,2253,2254
2312,2253,2254
2313,933,2958
2314,409,395
2315,409,395
2316,367,2765
2317,1831,1874
2318,1831,1874
2319,1831,1874
2320,1831,1874
2321,1831,1874
2322,1831,1874
2323,1831,1874
2324,1989,2982
2325,2833,3478
2326,3305,3113
2327,3305,3113
2328,3305,3113
2329,3305,3113
2330,2905,2110
2331,2905,2110
2332,2905,2110
2333,2905,2110
2334,3147,3284
2335,3147,3284
2336,3147,3284
2337,3147,3284
2338,3147,3284
2339,3147,3284
2340,3147,3284
2341,3147,3284
2342,3147,3284
2343,3147,3284
2344,3147,3284
2345,3147,3284
2346,3147,3284
2347,3147,3284
2348,3147,3284
2349,3147,3284
2350,3147,3284
2351,3147,3284
2352,3147,3284
2353,3147,3284
2354,3147,3284
2355,3147,3284
2356,3147,3284
2357,3147,3284
2358,3147,3284
2359,3147,3284
2360,3147,3284
2361,3147,3284
2362,3147,3284
2363,613,615
2364,2833,3004
2365,760,765
2366,933,3080
2367,1607,3172
2368,1607,3172
2369,1607,3172
2370,1607,3172
2371,1607,3172
2372,1607,3172
2373,1607,3172
2374,1607,3172
2375,1607,3172
2376,1607,3172
2377,1607,3172
2378,1607,3172
2379,1607,3172
2380,1607,3172
2381,1607,3172
2382,2905,2756
2383,2905,2756
2384,3297,3319
2385,3297,3319
2386,3195,3130
2387,3195,3130
2388,3195,3130
2389,3145,3347
2390,3145,3347
2391,3145,3347
2392,3145,3347
2393,3145,3347
2394,3145,3347
2395,3145,3347
2396,3135,3130
2397,394,403
2398,3305,3113
2399,3305,3113
2400,3305,3113
2401,3305,3113
2402,3305,3113
2403,3305,3113
2404,2935,3840
2405,2935,3840
2406,2935,3840
2407,2935,3840
2408,2935,3840
2409,2935,3840
2410,2935,3840
2411,2935,3840
2412,2935,3840
2413,2935,3840
2414,2935,3840
2415,2935,3840
2416,401,2024
2417,401,2024
2418,401,2024
2419,2833,3478
2420,2833,3478
2421,889,900
2422,2905,3814
2423,2905,3814
2424,2905,3814
2425,2905,3814
2426,2234,3751
2427,2234,3751
2428,2234,3751
2429,2234,3751
2430,409,415
2431,409,415
2432,409,415
2433,2673,2669
2434,2133,2134
2435,2871,3432
2436,2871,3432
2437,2871,3432
2438,2871,3432
2439,2871,3432
2440,2871,3432
2441,2871,3432
2442,2871,3432
2443,2871,3432
2444,2871,3432
2445,2871,3432
2446,2871,3432
2447,2871,3432
2448,2871,3432
2449,2871,3432
2450,3202,3130
2451,3202,3130
2452,93,87
2453,93,87
2454,93,87
2455,93,87
2456,2258,2254
2457,2258,2254
2458,2258,2254
2459,2258,2254
2460,2258,2254
2461,2258,2254
2462,1831,1874
2463,292,187
2464,292,187
2465,409,427
2466,411,415
2467,411,415
2468,411,415
2469,411,415
2470,411,415
2471,411,415
2472,411,415
2473,411,415
2474,3329,3118
2475,3329,3118
2476,3329,3118
2477,3329,3118
2478,3329,3118
2479,3329,3118
2480,3329,3118
2481,3329,3118
2482,3329,3118
2483,3329,3118
2484,3329,3118
2485,3329,3118
2486,3329,3118
2487,3329,3118
2488,3329,3118
2489,3329,3118
2490,3329,3118
2491,3329,3118
2492,3329,3118
2493,3329,3118
2494,3329,3118
2495,3329,3118
2496,2833,2794
2497,3305,3113
2498,3336,3319
2499,3336,3319
2500,945,2009
2501,2814,2802
2502,1607,3172
2503,1607,3172
2504,1607,3172
2505,1607,3172
2506,1607,3172
2507,1607,3172
2508,1607,3172
2509,1607,3172
2510,1607,3172
2511,1607,3172
2512,1607,3172
2513,3127,3213
2514,3127,3213
2515,3127,3213
2516,3127,3213
2517,3127,3213
2518,3127,3213
2519,3127,3213
2520,3127,3213
2521,3127,3213
2522,3127,3213
2523,3127,3213
2524,3127,3213
2525,3127,3213
2526,3127,3213
2527,3127,3213
2528,1987,1972
2529,2833,2203
2530,409,425
2531,409,425
2532,409,425
2533,938,30
2534,938,30
2535,2708,3429
2536,2226,2241
2537,3368,3130
2538,2154,2157
2539,2154,2157
2540,2154,2157
2541,2833,2112
2542,2833,2112
2543,2833,2112
2544,1858,1802
2545,1858,1802
2546,2708,3846
2547,407,425
2548,407,425
2549,407,425
2550,2806,3427
2551,2806,3427
2552,2806,3427
2553,2806,3427
2554,2806,3427
2555,2806,3427
2556,2806,3427
2557,3355,3471
2558,1784,3664
2559,1784,3664
2560,1784,3664
2561,58,68
2562,2708,3429
2563,2258,2254
2564,3355,3471
2565,2226,2245
2566,2226,2245
2567,2226,2245
2568,2833,2203
2569,3096,2012
2570,3096,2012
2571,3096,2012
2572,3096,2012
2573,2937,2908
2574,2937,2908
2575,2937,2908
2576,2937,2908
2577,2937,2908
2578,2937,2908
2579,2937,2908
2580,2937,2908
2581,2937,2908
2582,2937,2908
2583,505,497
2584,3355,3471
2585,3355,3471
2586,3355,3471
2587,684,694
2588,1615,3658
2589,2118,2116
2590,3096,3112
2591,3355,3471
2592,906,927
2593,906,927
2594,906,927
2595,906,927
2596,2806,2864
2597,2806,2864
2598,901,891
2599,901,891
2600,901,891
2601,901,891
2602,3305,3113
2603,3305,3113
2604,3305,3113
2605,3305,3113
2606,3305,3113
2607,2235,2236
2608,2833,2203
2609,3355,3471
2610,3355,3471
2611,505,497
2612,505,497
2613,505,497
2614,3336,2198
2615,3336,2198
2616,3336,2198
2617,3,2950
2618,3,2950
2619,2871,2845
2620,2871,2845
2621,2871,2845
2622,2871,2845
2623,2871,2845
2624,2871,2845
2625,2871,2845
2626,2871,2845
2627,2871,2845
2628,2871,2845
2629,2871,2845
2630,2871,2845
2631,2871,2845
2632,2871,2845
2633,2871,2845
2634,2871,2845
2635,2871,2845
2636,2871,2845
2637,2871,2845
2638,2871,2845
2639,2871,2845
2640,2871,2845
2641,2871,2845
2642,2871,2845
2643,2871,2845
2644,2871,2845
2645,2871,2845
2646,2871,2845
2647,2871,2845
2648,2871,2845
2649,2871,2845
2650,2871,2845
2651,2871,2845
2652,2871,2845
2653,2871,2845
2654,2871,2845
2655,2871,2845
2656,2871,2845
2657,2871,2845
2658,2871,2845
2659,2871,2845
2660,2871,2845
2661,2871,2845
2662,2871,2845
2663,2871,2845
2664,2871,2845
2665,2871,2845
2666,2871,2845
2667,2871,2845
2668,2871,2845
2669,2871,2845
2670,3336,1924
2671,3336,1924
2672,675,3537
2673,675,3537
2674,675,3537
2675,675,3537
2676,2409,3806
2677,2409,3806
2678,294,330
2679,294,330
2680,505,497
2681,505,497
2682,505,497
2683,1615,3658
2684,2814,2938
2685,2814,2938
2686,3180,3424
2687,3180,3424
2688,2871,3681
2689,2871,3681
2690,2871,3681
2691,2871,3681
2692,2871,3681
2693,2871,3681
2694,2871,3681
2695,961,963
2696,961,963
2697,961,963
2698,2258,2254
2699,2258,2254
2700,2258,2254
2701,3195,3130
2702,417,425
2703,417,425
2704,417,425
2705,505,495
2706,505,495
2707,2226,2245
2708,2226,2245
2709,2226,2245
2710,2226,2245
2711,2226,2245
2712,2226,2245
2713,2226,2245
2714,2969,2988
2715,2969,2988
2716,2969,2988
2717,2969,2988
2718,2793,2782
2719,2871,2733
2720,2871,2733
2721,2871,2733
2722,2871,2733
2723,2871,2733
2724,2871,2733
2725,2871,2733
2726,2871,2733
2727,2871,2733
2728,2871,2733
2729,2871,2733
2730,2871,2733
2731,2871,2733
2732,2871,2733
2733,2871,2733
2734,2871,2733
2735,2871,2733
2736,2871,2733
2737,2871,2733
2738,2871,2733
2739,2871,2733
2740,2871,2733
2741,2871,2733
2742,2871,2733
2743,2871,2733
2744,2871,2733
2745,2871,2733
2746,2871,2733
2747,2871,2733
2748,2871,2733
2749,2871,2733
2750,2871,2733
2751,2871,2733
2752,2871,2733
2753,2871,2733
2754,2871,2733
2755,2027,2019
2756,3355,3471
2757,2727,3848
2758,2727,3848
2759,2727,3848
2760,2727,3848
2761,2727,3848
2762,2727,3848
2763,2727,3848
2764,2727,3848
2765,2727,3848
2766,2727,3848
2767,2727,3848
2768,2727,3848
2769,2727,3848
2770,2727,3848
2771,2727,3848
2772,2727,3848
2773,2727,3848
2774,2727,3848
2775,2727,3848
2776,2727,3848
2777,2727,3848
2778,2727,3848
2779,2727,3848
2780,1615,3658
2781,3307,3424
2782,3307,3424
2783,2806,3068
2784,2806,3068
2785,2806,3068
2786,2806,3068
2787,2806,3068
2788,2871,3512
2789,2871,3512
2790,2871,3512
2791,2871,3512
2792,2871,3512
2793,2871,3512
2794,2871,3512
2795,1987,1960
2796,1551,1563
2797,2704,2859
2798,2704,2859
2799,2704,2859
2800,2704,2859
2801,2704,2859
2802,2704,2859
2803,2704,2859
2804,2704,2859
2805,2704,2859
2806,2704,2859
2807,2704,2859
2808,2704,2859
2809,2704,2859
2810,2704,2859
2811,505,497
2812,505,497
2813,505,497
2814,961,980
2815,961,980
2816,938,745
2817,938,745
2818,653,3544
2819,2793,3551
2820,2793,3551
2821,2793,3551
2822,2793,3551
2823,2793,3551
2824,2793,3551
2825,2886,2802
2826,2886,2802
2827,1607,3172
2828,1607,3172
2829,1607,3172
2830,1607,3172
2831,1607,3172
2832,1607,3172
2833,1607,3172
2834,1607,3172
2835,1607,3172
2836,1607,3172
2837,1607,3172
2838,1607,3172
2839,1607,3172
2840,1607,3172
2841,1607,3172
2842,621,3723
2843,898,3594
2844,1615,3658
2845,3307,3234
2846,98,3504
2847,98,3504
2848,98,3504
2849,98,3504
2850,98,3504
2851,98,3504
2852,98,3504
2853,98,3504
2854,98,3504
2855,98,3504
2856,98,3504
2857,1607,1612
2858,1699,3134
2859,2234,2225
2860,2234,2225
2861,2234,2225
2862,2234,2225
2863,3307,3252
2864,3307,3252
2865,621,3723
2866,621,3723
2867,621,3723
2868,621,3723
2869,621,3723
2870,759,3571
2871,759,3571
2872,759,3571
2873,759,3571
2874,3281,3650
2875,3281,3650
2876,3281,3650
2877,3281,3650
2878,3281,3650
2879,3281,3650
2880,3,2950
2881,3,2950
2882,3,2950
2883,3,2950
2884,2871,2882
2885,2871,2882
2886,2871,2882
2887,2871,2882
2888,2690,2803
2889,961,966
2890,1784,1771
2891,1784,1771
2892,1784,1771
2893,1784,1771
2894,2050,2056
2895,2050,2056
2896,2050,2056
2897,950,949
2898,621,3536
2899,621,3536
2900,621,3536
2901,2993,2802
2902,2527,2658
2903,2205,2217
2904,2205,2217
2905,2205,2217
2906,2504,3803
2907,2073,2075
2908,3306,3284
2909,3306,3284
2910,3306,3284
2911,3306,3284
2912,3306,3284
2913,3306,3284
2914,3306,3284
2915,3306,3284
2916,3306,3284
2917,3306,3284
2918,3306,3284
2919,3306,3284
2920,3306,3284
2921,3306,3284
2922,3306,3284
2923,3306,3284
2924,3306,3284
2925,3306,3284
2926,3306,3284
2927,3306,3284
2928,3306,3284
2929,3306,3284
2930,3306,3284
2931,3306,3284
2932,3306,3284
2933,3306,3284
2934,3306,3284
2935,3306,3284
2936,3306,3284
2937,3306,3284
2938,3306,3284
2939,3306,3284
2940,3306,3284
2941,3306,3284
2942,3306,3284
2943,3306,3284
2944,3306,3284
2945,3306,3284
2946,3306,3284
2947,3306,3284
2948,3306,3284
2949,3306,3284
2950,3306,3284
2951,3306,3284
2952,3306,3284
2953,3306,3284
2954,3306,3284
2955,3306,3284
2956,3306,3284
2957,3306,3284
2958,3306,3284
2959,2806,3245
2960,2806,3245
2961,3031,2855
2962,3031,2855
2963,3031,2855
2964,3031,2855
2965,3031,2855
2966,3031,2855
2967,3031,2855
2968,3031,2855
2969,2503,2660
2970,2503,2660
2971,95,3485
2972,621,3536
2973,621,3536
2974,3028,1829
2975,2087,3484
2976,2087,3484
2977,2087,3484
2978,2087,3484
2979,2087,3484
2980,2087,3484
2981,2087,3484
2982,2087,3484
2983,2087,3484
2984,2087,3484
2985,2087,3484
2986,2087,3484
2987,2087,3484
2988,2087,3484
2989,2087,3484
2990,2087,3484
2991,2087,3484
2992,2087,3484
2993,2087,3484
2994,2087,3484
2995,2087,3484
2996,2087,3484
2997,2087,3484
2998,2087,3484
2999,2087,3484
3000,2833,3379
3001,2181,1625
3002,2181,1625
3003,2181,1625
3004,2527,3803
3005,975,3693
3006,2205,2217
3007,2205,2217
3008,2205,2217
3009,2205,2217
3010,2205,2217
3011,2205,2217
3012,2228,2244
3013,2228,2244
3014,2839,3436
3015,2839,3436
3016,2081,2083
3017,2731,3436
3018,2731,3436
3019,2731,3436
3020,2731,3436
3021,1615,3656
3022,394,387
3023,394,387
3024,2806,1906
3025,2806,1906
3026,2806,1906
3027,2806,1906
3028,2806,1906
3029,2806,1906
3030,2806,1906
3031,2806,1906
3032,2806,1906
3033,2806,1906
3034,2806,1906
3035,2806,1906
3036,2806,1906
3037,2806,1906
3038,2806,1906
3039,2806,1906
3040,3159,3130
3041,2922,637
3042,2922,637
3043,2922,637
3044,2922,637
3045,2205,2217
3046,2205,2217
3047,2205,2217
3048,2205,2217
3049,2205,2217
3050,2205,2217
3051,2205,2217
3052,2205,2217
3053,2205,2217
3054,2205,2217
3055,2205,2217
3056,2205,2217
3057,2205,2217
3058,2205,2217
3059,2923,3699
3060,2115,1955
3061,2133,3733
3062,393,428
3063,393,428
3064,621,3537
3065,621,3537
3066,621,3537
3067,621,3537
3068,2923,2111
3069,2527,2419
3070,961,954
3071,961,954
3072,961,954
3073,961,954
3074,402,395
3075,402,395
3076,1987,2889
3077,759,3573
3078,759,3573
3079,661,665
3080,3225,3130
3081,3225,3130
3082,3225,3130
3083,3225,3130
3084,3225,3130
3085,2181,1625
3086,2181,1625
3087,2793,3691
3088,2793,3691
3089,2793,3691
3090,2793,3691
3091,2793,3691
3092,2793,3691
3093,2793,3691
3094,2793,3691
3095,2793,3691
3096,2793,3691
3097,2793,3691
3098,2793,3691
3099,3,2950
3100,3,2950
3101,3,2950
3102,3,2950
3103,3,2950
3104,3,2950
3105,3,2950
3106,3,2950
3107,1523,2738
3108,2503,2419
3109,2503,2419
3110,2503,2419
3111,2503,2419
3112,3391,3392
3113,394,415
3114,394,415
3115,1545,2738
3116,2205,3538
3117,2205,3538
3118,2205,3538
3119,2205,3538
3120,2205,3538
3121,2205,3538
3122,2205,3538
3123,2205,3538
3124,2205,3538
3125,2205,3538
3126,1031,2933
3127,1031,2933
3128,3192,3424
3129,3192,3424
3130,3383,2014
3131,1607,1612
3132,417,415
3133,417,415
3134,417,415
3135,417,415
3136,417,415
3137,417,415
3138,417,415
3139,417,415
3140,2050,2048
3141,2050,2048
3142,3324,3347
3143,3324,3347
3144,3324,3347
3145,3324,3347
3146,3324,3347
3147,3324,3347
3148,170,132
3149,1545,2218
3150,1545,2218
3151,1527,2218
3152,1527,2218
3153,1527,2218
3154,644,649
3155,644,649
3156,644,649
3157,1588,2738
3158,1492,2738
3159,1493,2738
3160,1826,2848
3161,1826,2848
3162,1826,2848
3163,1826,2848
3164,1826,2848
3165,1826,2848
3166,1826,2848
3167,1826,2848
3168,1826,2848
3169,1826,2848
3170,1826,2848
3171,1445,2765
3172,3169,3347
3173,3169,3347
3174,3169,3347
3175,2206,2214
3176,2206,2214
3177,2206,2214
3178,2206,2214
